2015.04.13,19:50,1.46764,1.46779,1.46757,1.46769,338
2015.04.13,19:55,1.46768,1.46777,1.46759,1.46772,603
2015.04.13,20:00,1.46775,1.46775,1.46749,1.46761,847
2015.04.13,20:05,1.46761,1.46784,1.46751,1.46758,513
2015.04.13,20:10,1.46759,1.4676,1.46747,1.46748,311
2015.04.13,20:15,1.46749,1.46765,1.46732,1.46761,322
2015.04.13,20:20,1.46759,1.46766,1.46749,1.46758,252
2015.04.13,20:25,1.46758,1.46776,1.46747,1.46774,365
2015.04.13,20:30,1.46775,1.46775,1.46762,1.46766,241
2015.04.13,20:35,1.46766,1.46781,1.46763,1.4678,224
2015.04.13,20:40,1.46777,1.46787,1.46771,1.46775,239
2015.04.13,20:45,1.46776,1.46794,1.46772,1.46791,284
2015.04.13,20:50,1.46791,1.46791,1.46738,1.46745,510
2015.04.13,20:55,1.46745,1.46755,1.46727,1.46732,399
2015.04.13,21:00,1.46738,1.46777,1.4673,1.46759,90
2015.04.13,21:05,1.46766,1.46769,1.46752,1.46758,167
2015.04.13,21:10,1.46758,1.46766,1.4675,1.46766,84
2015.04.13,21:15,1.46766,1.46766,1.46756,1.46758,103
2015.04.13,21:20,1.46753,1.46763,1.46752,1.46761,53
2015.04.13,21:25,1.46761,1.46761,1.46686,1.46718,267
2015.04.13,21:30,1.46719,1.46748,1.46711,1.46727,196
2015.04.13,21:35,1.46727,1.46749,1.46727,1.46732,409
2015.04.13,21:40,1.46733,1.4674,1.46719,1.46727,939
2015.04.13,21:45,1.46727,1.46751,1.46721,1.46751,857
2015.04.13,21:50,1.46751,1.46752,1.46721,1.46721,91
2015.04.13,21:55,1.46721,1.46724,1.46698,1.46724,275
2015.04.13,22:00,1.46724,1.46725,1.46702,1.4671,516
2015.04.13,22:05,1.46711,1.4672,1.46702,1.46704,705
2015.04.13,22:10,1.46706,1.4671,1.46701,1.4671,522
2015.04.13,22:15,1.4671,1.46711,1.46676,1.46688,440
2015.04.13,22:20,1.46688,1.46698,1.46688,1.46688,252
2015.04.13,22:25,1.46688,1.4669,1.46675,1.46677,470
2015.04.13,22:30,1.46677,1.46692,1.46662,1.4669,565
2015.04.13,22:35,1.46691,1.46692,1.46678,1.4668,121
2015.04.13,22:40,1.46679,1.46695,1.46677,1.46692,120
2015.04.13,22:45,1.46692,1.46701,1.4669,1.46693,241
2015.04.13,22:50,1.46691,1.46701,1.46691,1.467,433
2015.04.13,22:55,1.467,1.46705,1.46685,1.46695,349
2015.04.13,23:00,1.46695,1.46717,1.46692,1.46695,710
2015.04.13,23:05,1.46695,1.46721,1.46695,1.46705,582
2015.04.13,23:10,1.46704,1.46719,1.46699,1.46718,226
2015.04.13,23:15,1.46718,1.46735,1.46717,1.46735,218
2015.04.13,23:20,1.46735,1.46741,1.46728,1.46741,226
2015.04.13,23:25,1.46742,1.46742,1.46712,1.46726,345
2015.04.13,23:30,1.46731,1.46735,1.46695,1.46695,186
2015.04.13,23:35,1.46694,1.46694,1.46645,1.46674,299
2015.04.13,23:40,1.46674,1.46686,1.46663,1.46684,179
2015.04.13,23:45,1.46682,1.46702,1.46679,1.46692,167
2015.04.13,23:50,1.46692,1.46704,1.46603,1.46658,605
2015.04.13,23:55,1.46659,1.46681,1.46659,1.46673,301
2015.04.14,00:00,1.46673,1.46775,1.46673,1.46721,603
2015.04.14,00:05,1.46723,1.46779,1.46672,1.46779,702
2015.04.14,00:10,1.46779,1.46798,1.46759,1.46766,464
2015.04.14,00:15,1.46766,1.46791,1.46743,1.46743,378
2015.04.14,00:20,1.46745,1.46763,1.46745,1.46754,268
2015.04.14,00:25,1.46754,1.46786,1.46751,1.46755,486
2015.04.14,00:30,1.46755,1.46818,1.46733,1.46805,441
2015.04.14,00:35,1.46805,1.46822,1.46778,1.46787,341
2015.04.14,00:40,1.46787,1.46791,1.46764,1.4678,435
2015.04.14,00:45,1.4678,1.46793,1.46778,1.46791,375
2015.04.14,00:50,1.46791,1.46916,1.46786,1.46903,816
2015.04.14,00:55,1.46899,1.46906,1.46863,1.46878,887
2015.04.14,01:00,1.46879,1.46879,1.46842,1.46864,685
2015.04.14,01:05,1.46864,1.46874,1.46807,1.46822,470
2015.04.14,01:10,1.46821,1.46828,1.46807,1.46823,384
2015.04.14,01:15,1.46823,1.46844,1.46822,1.46844,369
2015.04.14,01:20,1.46844,1.46844,1.46827,1.46827,308
2015.04.14,01:25,1.46827,1.46839,1.46823,1.46823,193
2015.04.14,01:30,1.46826,1.46889,1.46826,1.46887,630
2015.04.14,01:35,1.46887,1.46892,1.4682,1.46821,684
2015.04.14,01:40,1.46819,1.46833,1.46746,1.4676,645
2015.04.14,01:45,1.4676,1.46763,1.46702,1.46743,1004
2015.04.14,01:50,1.46744,1.46744,1.46683,1.46697,473
2015.04.14,01:55,1.46697,1.46749,1.46688,1.46749,384
2015.04.14,02:00,1.46749,1.46767,1.46678,1.4668,1026
2015.04.14,02:05,1.4668,1.46716,1.46653,1.46689,850
2015.04.14,02:10,1.46689,1.46759,1.46668,1.46738,806
2015.04.14,02:15,1.46741,1.46808,1.46741,1.46797,794
2015.04.14,02:20,1.46797,1.46829,1.46797,1.46822,622
2015.04.14,02:25,1.46822,1.46834,1.46815,1.46816,516
2015.04.14,02:30,1.46816,1.4683,1.46791,1.46829,600
2015.04.14,02:35,1.46828,1.4684,1.46801,1.46811,800
2015.04.14,02:40,1.46811,1.46817,1.46794,1.468,468
2015.04.14,02:45,1.468,1.46825,1.46786,1.46811,883
2015.04.14,02:50,1.46811,1.46821,1.46793,1.46799,420
2015.04.14,02:55,1.46799,1.46803,1.46771,1.46787,504
2015.04.14,03:00,1.46786,1.46786,1.46734,1.46748,736
2015.04.14,03:05,1.46749,1.46761,1.4674,1.46757,556
2015.04.14,03:10,1.46757,1.46787,1.46754,1.46773,489
2015.04.14,03:15,1.46773,1.46779,1.46762,1.46777,277
2015.04.14,03:20,1.46778,1.46803,1.46778,1.46789,423
2015.04.14,03:25,1.46787,1.46787,1.46723,1.4673,514
2015.04.14,03:30,1.4673,1.46748,1.46657,1.46732,760
2015.04.14,03:35,1.46732,1.46738,1.4669,1.46699,330
2015.04.14,03:40,1.46699,1.46707,1.46659,1.46661,332
2015.04.14,03:45,1.4666,1.46675,1.46643,1.46657,488
2015.04.14,03:50,1.46657,1.46657,1.46622,1.46649,809
